S,pA,i,SFS_i
1000,0.01,1,0.00010256410256410283
1000,0.01,2,0.00005263157894736836
1000,0.01,3,0.00003603603603603755
1000,0.01,4,0.000027777777777782245
1000,0.01,5,0.000022857142857148103
1000,0.01,6,0.000019607843137238856
1000,0.01,7,0.000017316017315931087
1000,0.01,8,0.000015625000000000024
1000,0.01,9,0.000014336917562724995
1000,0.01,10,0.000013333333333332549
1000,0.01,11,0.000012539184952978473
1000,0.01,12,0.000011904761904761885
1000,0.01,13,0.000011396011396011651
1000,0.01,14,0.000010989010989010709
1000,0.01,15,0.00001066666666666669
1000,0.01,16,0.000010416666666666719
1000,0.01,17,0.000010230179028132976
1000,0.01,18,0.00001010101010100977
1000,0.01,19,0.000010025062656641221
1000,0.01,20,0.000010000000000003565
1000,0.01,21,0.000010025062656641223
1000,0.01,22,0.00001010101010100977
1000,0.01,23,0.00001023017902813298
1000,0.01,24,0.000010416666666666717
1000,0.01,25,0.00001066666666666669
1000,0.01,26,0.000010989010989010713
1000,0.01,27,0.000011396011396011653
1000,0.01,28,0.000011904761904761885
1000,0.01,29,0.000012539184952978473
1000,0.01,30,0.000013333333333332529
1000,0.01,31,0.000014336917562724209
1000,0.01,32,0.000015624999999969165
1000,0.01,33,0.000017316017314875104
1000,0.01,34,0.000019607843100708738
1000,0.01,35,0.00002285714152789503
1000,0.01,36,0.00002777773000878726
1000,0.01,37,0.00003603425931187002
1000,0.01,38,0.00005255905321022452
1000,0.01,39,0.00009871067417509082
